"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 25, 2023","0.9990","0.9988","0.9991","0.9987","18.21M","0.02%"
"Mar 26, 2023","0.9990","0.9990","0.9992","0.9989","8.31M","0.00%"
"Mar 27, 2023","0.9996","0.9990","0.9997","0.9990","42.87M","0.05%"
"Mar 28, 2023","0.9996","0.9996","1.0005","0.9995","45.98M","0.01%"
"Mar 29, 2023","0.9998","0.9996","0.9999","0.9996","25.19M","0.02%"
"Mar 30, 2023","0.9998","0.9998","0.9999","0.9995","46.54M","0.00%"
"Mar 31, 2023","0.9998","0.9998","1.0002","0.9995","42.44M","0.00%"
"Apr 01, 2023","0.9996","0.9997","0.9999","0.9995","10.55M","-0.02%"
"Apr 02, 2023","0.9995","0.9995","0.9996","0.9993","10.94M","-0.01%"
"Apr 03, 2023","0.9997","0.9995","0.9999","0.9994","42.05M","0.02%"
"Apr 04, 2023","0.9996","0.9997","0.9998","0.9995","21.08M","-0.01%"
"Apr 05, 2023","0.9997","0.9996","0.9998","0.9995","20.67M","0.01%"
"Apr 06, 2023","0.9995","0.9997","0.9998","0.9994","25.59M","-0.02%"
"Apr 07, 2023","0.9994","0.9994","0.9996","0.9992","25.01M","0.00%"
"Apr 08, 2023","0.9995","0.9994","0.9996","0.9992","10.38M","0.01%"
"Apr 09, 2023","0.9994","0.9995","0.9995","0.9992","11.87M","-0.01%"
"Apr 10, 2023","0.9994","0.9994","0.9996","0.9991","25.14M","0.00%"
"Apr 11, 2023","0.9990","0.9993","0.9994","0.9989","25.38M","-0.04%"
"Apr 12, 2023","0.9993","0.9990","0.9993","0.9988","26.72M","0.04%"
"Apr 13, 2023","0.9990","0.9992","0.9993","0.9987","22.77M","-0.04%"
"Apr 14, 2023","0.9992","0.9990","0.9993","0.9986","42.53M","0.03%"
"Apr 15, 2023","0.9991","0.9992","0.9993","0.9990","10.92M","-0.01%"
"Apr 16, 2023","0.9991","0.9990","0.9992","0.9989","13.90M","0.00%"
"Apr 17, 2023","0.9994","0.9991","1.0033","0.9986","31.72M","0.02%"
"Apr 18, 2023","0.9997","0.9994","0.9998","0.9993","36.91M","0.04%"
"Apr 19, 2023","0.9995","0.9997","0.9998","0.9992","48.95M","-0.02%"
"Apr 20, 2023","0.9999","0.9994","1.0000","0.9994","31.42M","0.04%"
"Apr 21, 2023","1.0002","0.9999","1.0005","0.9999","53.54M","0.03%"
"Apr 22, 2023","1.0000","1.0003","1.0004","0.9998","18.14M","-0.03%"
"Apr 23, 2023","0.9999","0.9999","1.0000","0.9995","8.58M","0.00%"
"Apr 24, 2023","0.9999","0.9999","1.0001","0.9997","20.38M","0.00%"
"Apr 25, 2023","0.9998","0.9999","1.0001","0.9993","21.57M","-0.01%"
"Apr 26, 2023","0.9996","0.9998","1.0001","0.9995","18.52M","-0.02%"
"Apr 27, 2023","0.9996","0.9996","0.9999","0.9994","19.54M","0.01%"
"Apr 28, 2023","0.9993","0.9996","0.9997","0.9992","18.74M","-0.03%"
"Apr 29, 2023","0.9994","0.9993","0.9995","0.9992","8.06M","0.01%"
"Apr 30, 2023","0.9994","0.9994","0.9996","0.9992","8.20M","0.00%"
"May 01, 2023","0.9998","0.9994","0.9999","0.9994","12.48M","0.04%"
"May 02, 2023","0.9995","0.9998","1.0000","0.9994","18.11M","-0.03%"
"May 03, 2023","0.9996","0.9996","0.9998","0.9994","16.90M","0.01%"
"May 04, 2023","0.9996","0.9996","0.9998","0.9995","30.38M","0.00%"
"May 05, 2023","0.9991","0.9996","0.9997","0.9990","27.32M","-0.05%"
"May 06, 2023","0.9982","0.9991","0.9993","0.9982","11.07M","-0.09%"
"May 07, 2023","0.9987","0.9982","0.9990","0.9982","6.87M","0.04%"
"May 08, 2023","0.9992","0.9986","0.9994","0.9983","19.66M","0.05%"
"May 09, 2023","0.9994","0.9992","1.0041","0.9991","29.19M","0.02%"
"May 10, 2023","0.9993","0.9994","0.9997","0.9992","22.34M","-0.01%"
"May 11, 2023","0.9995","0.9993","0.9996","0.9993","20.19M","0.01%"
"May 12, 2023","0.9995","0.9995","0.9997","0.9992","11.81M","0.01%"
"May 13, 2023","0.9995","0.9995","0.9997","0.9994","8.02M","0.00%"
"May 14, 2023","0.9996","0.9995","0.9996","0.9995","3.82M","0.00%"
"May 15, 2023","0.9997","0.9996","0.9997","0.9993","11.46M","0.01%"
"May 16, 2023","0.9998","0.9997","0.9998","0.9995","9.90M","0.01%"
"May 17, 2023","0.9999","0.9998","1.0076","0.9996","14.18M","0.01%"
"May 18, 2023","1.0000","0.9999","1.0000","0.9998","11.87M","0.01%"
"May 19, 2023","0.9998","1.0000","1.0000","0.9997","12.35M","-0.02%"
"May 20, 2023","0.9997","0.9997","0.9998","0.9996","4.20M","-0.01%"
"May 21, 2023","0.9997","0.9997","0.9998","0.9996","6.22M","0.00%"
"May 22, 2023","0.9998","0.9997","0.9999","0.9996","12.66M","0.01%"
"May 23, 2023","0.9998","0.9998","1.0000","0.9997","8.30M","0.00%"
"May 24, 2023","1.0001","0.9998","1.0003","0.9998","25.34M","0.03%"
"May 25, 2023","1.0000","1.0002","1.0002","0.9999","19.31M","-0.02%"
"May 26, 2023","0.9997","1.0000","1.0001","0.9996","12.93M","-0.03%"
"May 27, 2023","0.9997","0.9997","0.9998","0.9997","3.88M","0.00%"
"May 28, 2023","0.9999","0.9997","0.9999","0.9997","7.43M","0.02%"
"May 29, 2023","0.9997","0.9999","0.9999","0.9996","13.84M","-0.02%"
"May 30, 2023","0.9997","0.9997","0.9998","0.9995","12.09M","0.00%"
"May 31, 2023","0.9998","0.9997","0.9999","0.9995","20.99M","0.01%"
"Jun 01, 2023","0.9998","0.9998","0.9999","0.9997","14.51M","0.01%"
"Jun 02, 2023","0.9997","0.9998","0.9999","0.9996","15.78M","-0.01%"
"Jun 03, 2023","0.9996","0.9997","0.9998","0.9995","8.31M","-0.01%"
"Jun 04, 2023","0.9997","0.9997","0.9997","0.9996","5.41M","0.01%"
"Jun 05, 2023","0.9997","0.9997","1.0000","0.9996","36.42M","0.00%"
"Jun 06, 2023","0.9997","0.9998","1.0000","0.9996","29.54M","0.00%"
"Jun 07, 2023","0.9998","0.9997","1.0000","0.9996","18.80M","0.01%"
"Jun 08, 2023","0.9998","0.9998","1.0002","0.9998","16.94M","0.00%"
"Jun 09, 2023","1.0001","0.9998","1.0002","0.9998","13.67M","0.02%"
"Jun 10, 2023","0.9995","1.0001","1.0004","0.9994","31.76M","-0.06%"
"Jun 11, 2023","0.9996","0.9995","0.9996","0.9995","7.79M","0.01%"
"Jun 12, 2023","1.0001","0.9996","1.0001","0.9995","29.64M","0.05%"
"Jun 13, 2023","1.0003","1.0001","1.0004","1.0000","28.56M","0.02%"
"Jun 14, 2023","1.0002","1.0003","1.0004","1.0000","25.06M","-0.01%"
"Jun 15, 2023","1.0009","1.0002","1.0042","1.0001","123.79M","0.08%"
"Jun 16, 2023","1.0010","1.0009","1.0018","1.0008","47.38M","0.00%"
"Jun 17, 2023","1.0004","1.0010","1.0012","1.0003","13.50M","-0.06%"
"Jun 18, 2023","1.0002","1.0004","1.0005","1.0002","8.14M","-0.02%"
"Jun 19, 2023","1.0004","1.0002","1.0006","1.0002","29.21M","0.01%"
"Jun 20, 2023","1.0000","1.0004","1.0005","0.9999","28.77M","-0.04%"
"Jun 21, 2023","1.0001","1.0000","1.0002","0.9997","39.37M","0.01%"
"Jun 22, 2023","0.9997","1.0000","1.0001","0.9996","30.78M","-0.03%"
"Jun 23, 2023","0.9996","0.9997","1.0000","0.9994","28.99M","-0.02%"
"Jun 24, 2023","0.9995","0.9996","0.9997","0.9995","13.71M","-0.01%"
"Jun 25, 2023","0.9996","0.9995","1.0000","0.9994","21.65M","0.01%"
"Jun 26, 2023","0.9999","0.9996","1.0000","0.9996","19.71M","0.02%"
"Jun 27, 2023","0.9999","0.9999","1.0001","0.9995","27.50M","0.00%"
"Jun 28, 2023","1.0001","0.9999","1.0002","0.9997","20.68M","0.03%"
"Jun 29, 2023","1.0001","1.0001","1.0003","1.0000","23.58M","0.00%"
"Jun 30, 2023","1.0002","1.0001","1.0006","1.0001","47.30M","0.01%"
"Jul 01, 2023","1.0000","1.0002","1.0003","1.0000","11.07M","-0.01%"
"Jul 02, 2023","1.0001","1.0000","1.0002","1.0000","9.08M","0.00%"
"Jul 03, 2023","1.0000","1.0001","1.0002","0.9999","20.29M","0.00%"
"Jul 04, 2023","0.9999","1.0000","1.0001","0.9997","17.34M","-0.02%"
"Jul 05, 2023","1.0000","0.9999","1.0000","0.9998","32.35M","0.01%"
"Jul 06, 2023","1.0000","1.0000","1.0001","0.9997","27.41M","0.01%"
"Jul 07, 2023","0.9999","1.0000","1.0001","0.9998","23.80M","-0.01%"
"Jul 08, 2023","0.9999","0.9999","1.0000","0.9998","15.33M","0.00%"
"Jul 09, 2023","0.9998","0.9999","1.0000","0.9998","8.92M","-0.01%"
"Jul 10, 2023","0.9999","0.9998","1.0001","0.9997","18.52M","0.01%"
"Jul 11, 2023","0.9999","0.9999","1.0001","0.9998","20.65M","0.00%"
"Jul 12, 2023","1.0000","0.9999","1.0001","0.9998","17.63M","0.01%"
"Jul 13, 2023","0.9996","1.0000","1.0002","0.9995","31.11M","-0.04%"
"Jul 14, 2023","0.9995","0.9996","0.9999","0.9994","46.43M","0.00%"
"Jul 15, 2023","0.9997","0.9995","0.9998","0.9994","8.21M","0.02%"
"Jul 16, 2023","0.9996","0.9997","0.9998","0.9995","11.92M","-0.02%"
"Jul 17, 2023","0.9998","0.9996","1.0000","0.9995","28.26M","0.02%"
"Jul 18, 2023","0.9998","0.9998","1.0001","0.9996","29.35M","0.01%"
"Jul 19, 2023","0.9999","0.9998","1.0001","0.9998","16.96M","0.01%"
"Jul 20, 2023","1.0000","0.9999","1.0002","0.9998","17.29M","0.01%"
"Jul 21, 2023","1.0000","1.0000","1.0002","0.9999","17.12M","0.00%"
"Jul 22, 2023","0.9999","1.0000","1.0001","0.9998","12.55M","-0.01%"
"Jul 23, 2023","1.0000","0.9999","1.0001","0.9992","11.25M","0.01%"
"Jul 24, 2023","1.0000","1.0000","1.0002","0.9998","32.99M","0.00%"
"Jul 25, 2023","1.0000","1.0000","1.0002","1.0000","25.85M","0.00%"
"Jul 26, 2023","1.0000","1.0000","1.0003","1.0000","28.98M","0.00%"
"Jul 27, 2023","1.0002","1.0000","1.0003","1.0000","20.16M","0.01%"
"Jul 28, 2023","1.0001","1.0002","1.0003","1.0001","22.22M","-0.01%"
"Jul 29, 2023","1.0001","1.0001","1.0002","0.9999","11.61M","0.00%"
"Jul 30, 2023","1.0001","1.0001","1.0001","0.9999","8.98M","0.00%"
"Jul 31, 2023","1.0001","1.0001","1.0004","1.0000","34.63M","0.00%"
"Aug 01, 2023","1.0005","1.0001","1.0009","1.0001","37.29M","0.05%"
"Aug 02, 2023","1.0005","1.0005","1.0007","1.0002","33.15M","0.00%"
"Aug 03, 2023","1.0008","1.0005","1.0012","1.0005","15.44M","0.03%"
"Aug 04, 2023","1.0014","1.0008","1.0016","1.0006","29.75M","0.06%"
"Aug 05, 2023","1.0010","1.0014","1.0018","1.0009","10.75M","-0.05%"
"Aug 06, 2023","1.0015","1.0010","1.0015","1.0009","14.23M","0.05%"
"Aug 07, 2023","1.0011","1.0015","1.0022","1.0011","39.40M","-0.04%"
"Aug 08, 2023","1.0003","1.0011","1.0016","1.0002","28.69M","-0.07%"
"Aug 09, 2023","1.0006","1.0003","1.0012","1.0002","24.07M","0.03%"
"Aug 10, 2023","1.0011","1.0006","1.0012","1.0005","18.89M","0.05%"
"Aug 11, 2023","1.0011","1.0011","1.0015","1.0010","23.17M","-0.01%"
"Aug 12, 2023","1.0006","1.0011","1.0011","1.0005","10.77M","-0.05%"
"Aug 13, 2023","1.0007","1.0006","1.0009","1.0005","5.20M","0.01%"
"Aug 14, 2023","1.0010","1.0007","1.0015","1.0007","24.21M","0.02%"
"Aug 15, 2023","1.0012","1.0010","1.0015","1.0010","23.41M","0.02%"
"Aug 16, 2023","1.0012","1.0012","1.0014","1.0011","29.40M","0.00%"
"Aug 17, 2023","1.0000","1.0012","1.0015","0.9992","64.85M","-0.12%"
"Aug 18, 2023","1.0003","1.0000","1.0008","0.9999","27.95M","0.03%"
"Aug 19, 2023","1.0002","1.0003","1.0005","1.0001","12.86M","-0.01%"
"Aug 20, 2023","1.0001","1.0002","1.0004","1.0001","11.24M","-0.01%"
"Aug 21, 2023","1.0002","1.0001","1.0005","1.0001","16.98M","0.01%"
"Aug 22, 2023","1.0005","1.0002","1.0006","1.0002","16.67M","0.03%"
"Aug 23, 2023","1.0003","1.0005","1.0006","1.0002","14.44M","-0.03%"
"Aug 24, 2023","1.0005","1.0003","1.0017","1.0002","26.79M","0.02%"
"Aug 25, 2023","1.0006","1.0005","1.0007","1.0003","16.28M","0.01%"
"Aug 26, 2023","1.0006","1.0006","1.0009","1.0004","10.71M","0.00%"
"Aug 27, 2023","1.0006","1.0006","1.0008","1.0003","9.34M","-0.01%"
"Aug 28, 2023","1.0006","1.0006","1.0009","1.0004","20.44M","0.01%"
"Aug 29, 2023","1.0000","1.0006","1.0008","0.9999","42.87M","-0.06%"
"Aug 30, 2023","1.0002","1.0000","1.0003","0.9999","29.63M","0.01%"
"Aug 31, 2023","1.0003","1.0002","1.0003","1.0000","15.87M","0.01%"
"Sep 01, 2023","1.0005","1.0002","1.0007","1.0001","21.75M","0.02%"
"Sep 02, 2023","1.0003","1.0005","1.0006","1.0002","16.96M","-0.02%"
"Sep 03, 2023","1.0003","1.0003","1.0004","1.0002","16.15M","0.00%"
"Sep 04, 2023","1.0003","1.0002","1.0005","1.0002","8.20M","0.01%"
"Sep 05, 2023","1.0005","1.0003","1.0008","0.9996","21.11M","0.02%"
"Sep 06, 2023","1.0006","1.0005","1.0009","1.0005","15.03M","0.01%"
"Sep 07, 2023","1.0006","1.0006","1.0008","1.0005","19.77M","0.00%"
"Sep 08, 2023","1.0004","1.0006","1.0007","1.0003","22.73M","-0.01%"
"Sep 09, 2023","1.0004","1.0004","1.0005","1.0003","14.59M","-0.01%"
"Sep 10, 2023","1.0004","1.0004","1.0005","1.0002","14.65M","0.00%"
"Sep 11, 2023","1.0004","1.0004","1.0006","1.0003","25.52M","0.00%"
"Sep 12, 2023","1.0001","1.0004","1.0005","1.0001","33.16M","-0.03%"
"Sep 13, 2023","1.0002","1.0001","1.0003","1.0001","30.94M","0.01%"
"Sep 14, 2023","0.9999","1.0001","1.0003","0.9998","25.25M","-0.03%"
"Sep 15, 2023","1.0001","0.9999","1.0001","0.9999","16.79M","0.02%"
"Sep 16, 2023","0.9999","1.0000","1.0001","0.9998","10.96M","-0.02%"
"Sep 17, 2023","0.9998","0.9999","1.0000","0.9997","8.21M","-0.01%"
"Sep 18, 2023","0.9999","0.9998","1.0000","0.9997","26.79M","0.01%"
"Sep 19, 2023","0.9998","0.9999","0.9999","0.9998","25.62M","0.00%"
"Sep 20, 2023","0.9999","0.9998","1.0000","0.9997","15.13M","0.01%"
"Sep 21, 2023","1.0000","1.0000","1.0002","0.9998","11.90M","0.01%"
"Sep 22, 2023","1.0000","1.0000","1.0003","0.9999","12.82M","0.00%"
"Sep 23, 2023","1.0000","1.0000","1.0002","0.9999","5.29M","-0.01%"
"Sep 24, 2023","1.0000","1.0000","1.0001","0.9999","7.01M","0.00%"
"Sep 25, 2023","1.0003","1.0000","1.0004","0.9999","18.05M","0.03%"
"Sep 26, 2023","1.0005","1.0003","1.0005","1.0001","14.91M","0.02%"
"Sep 27, 2023","1.0008","1.0005","1.0009","1.0004","17.88M","0.03%"
"Sep 28, 2023","1.0002","1.0007","1.0010","1.0001","30.10M","-0.06%"
"Sep 29, 2023","1.0001","1.0002","1.0010","1.0000","24.36M","-0.01%"
"Sep 30, 2023","0.9999","1.0001","1.0002","0.9998","8.11M","-0.02%"
"Oct 01, 2023","1.0002","0.9999","1.0002","0.9998","15.25M","0.03%"
"Oct 02, 2023","0.9998","1.0002","1.0002","0.9993","36.28M","-0.03%"
"Oct 03, 2023","1.0000","0.9998","1.0001","0.9997","13.96M","0.01%"
"Oct 04, 2023","1.0000","1.0000","1.0001","0.9998","28.72M","0.00%"
"Oct 05, 2023","0.9999","1.0000","1.0001","0.9996","11.22M","-0.01%"
"Oct 06, 2023","0.9995","0.9999","1.0000","0.9995","15.86M","-0.03%"
"Oct 07, 2023","0.9995","0.9995","0.9997","0.9993","8.84M","-0.01%"
"Oct 08, 2023","0.9995","0.9995","0.9996","0.9992","8.54M","0.01%"
"Oct 09, 2023","0.9998","0.9995","0.9999","0.9994","16.51M","0.03%"
"Oct 10, 2023","0.9999","0.9998","1.0000","0.9997","20.73M","0.00%"
"Oct 11, 2023","1.0003","0.9999","1.0003","0.9997","28.06M","0.04%"
"Oct 12, 2023","1.0004","1.0003","1.0005","1.0001","12.28M","0.01%"
"Oct 13, 2023","1.0002","1.0004","1.0006","1.0002","12.21M","-0.01%"
"Oct 14, 2023","1.0000","1.0002","1.0003","1.0000","10.73M","-0.02%"
"Oct 15, 2023","1.0000","1.0000","1.0001","0.9999","12.33M","0.00%"
"Oct 16, 2023","0.9997","1.0000","1.0001","0.9995","56.58M","-0.02%"
"Oct 17, 2023","0.9996","0.9997","0.9999","0.9993","47.76M","-0.01%"
"Oct 18, 2023","0.9998","0.9996","1.0149","0.9996","35.29M","0.02%"
"Oct 19, 2023","0.9996","0.9998","1.0000","0.9996","31.66M","-0.02%"
"Oct 20, 2023","0.9995","0.9996","0.9998","0.9991","28.57M","-0.01%"
"Oct 21, 2023","0.9996","0.9995","0.9998","0.9995","15.03M","0.01%"
"Oct 22, 2023","0.9997","0.9996","0.9998","0.9993","11.32M","0.01%"
"Oct 23, 2023","0.9995","0.9997","0.9998","0.9994","39.63M","-0.02%"
"Oct 24, 2023","1.0000","0.9995","1.0001","0.9995","29.25M","0.05%"
"Oct 25, 2023","0.9998","1.0000","1.0001","0.9996","36.46M","-0.03%"
"Oct 26, 2023","0.9999","0.9998","1.0001","0.9997","20.16M","0.02%"
"Oct 27, 2023","0.9998","0.9999","1.0001","0.9998","19.24M","-0.01%"
"Oct 28, 2023","0.9999","0.9998","1.0000","0.9998","10.03M","0.01%"
"Oct 29, 2023","0.9997","0.9999","1.0000","0.9996","10.60M","-0.02%"
"Oct 30, 2023","0.9995","0.9997","0.9999","0.9995","19.76M","-0.01%"
"Oct 31, 2023","0.9997","0.9995","0.9998","0.9995","21.79M","0.01%"
"Nov 01, 2023","0.9996","0.9997","0.9999","0.9995","24.64M","0.00%"
"Nov 02, 2023","0.9999","0.9996","1.0000","0.9993","35.67M","0.03%"
"Nov 03, 2023","0.9997","0.9999","1.0000","0.9996","21.91M","-0.03%"
"Nov 04, 2023","0.9994","0.9997","0.9998","0.9994","26.01M","-0.03%"
"Nov 05, 2023","0.9992","0.9994","0.9995","0.9991","18.22M","-0.02%"
